"wowheadZoneId";"nom";"decision";"monde";"continent";"region";"parent";"typeGeographique";"profondeur";"extension";"typeInstance";"statutRevue";"methodeRevue";"chemin";"note";"wowheadUrl"
"16413";"[DO NOT DISTURB]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Entrée technique marquée [DO NOT DISTURB], retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16413"
"16414";"[DO NOT DISTURB]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Entrée technique marquée [DO NOT DISTURB], retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16414"
"16533";"[DO NOT DISTURB]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique marquée [DO NOT DISTURB], retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16533"
"16540";"[DO NOT DISTURB]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique marquée [DO NOT DISTURB], retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16540"
"16621";"[DO NOT DISTURB]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique marquée [DO NOT DISTURB], retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16621"
"16309";"[NE PAS DÉRANGER]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique marquée [NE PAS DÉRANGER], retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16309"
"8661";"[PH] JT Test World";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8661"
"9099";"[TEMP] CV JulienTest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9099"
"8491";"[TEMP] CV Kul Tiras Island";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8491"
"8634";"[TEMP] Hackaton CV";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8634"
"8636";"[TEMP] Hackaton Race";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8636"
"8637";"[TEMP] Hackaton Race";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8637"
"8448";"[TEMP] JT Zandalar Swamp";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8448"
"8330";"[TEMP] Placeholder Area - Level Design Land - Wind Test";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8330"
"8006";"[TEMP] Tech Test - Seamless World Transition A (JT)";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8006"
"8007";"[TEMP] Tech Test - Seamless World Transition B (JT)";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8007"
"9023";"[Test] Environment Art - Tina 01";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9023"
"13554";"10 Canyon";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13554"
"13636";"10 Highlands";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13636"
"14484";"10.2 Devland";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14484"
"14519";"10Zone6-Devland";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14519"
"14523";"11 Zone3";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14523"
"14908";"11.0 - Underground Test";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14908"
"15334";"11.2 - Karesh Test";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=15334"
"14517";"11Test1";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14517"
"14615";"11Test2";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14615"
"14658";"11Test3";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14658"
"14661";"11Test4";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14661"
"14662";"11Test5";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14662"
"14723";"11Test6";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14723"
"14855";"11Test7";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14855"
"15459";"12.0 WB Playground";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=15459"
"16541";"12DUR_Oasis_TEST_MCarwen";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16541"
"16396";"12test";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16396"
"16042";"13doodadtest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16042"
"15027";"2510 galerie Primaire";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=15027"
"15516";"2711- Silvermoon";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=15516"
"8480";"8DesertCanyonTest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8480"
"8684";"AI Test Map - Arathi Basin (Debug Version)";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8684"
"8582";"AI Test Map 8 - Arathi Basin";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8582"
"9703";"Allied - Dark Iron Dwarf Unlock";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9703"
"14707";"Amy Test Forest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14707"
"14708";"Amy Test Town";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14708"
"14512";"Arbrenouveau";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14512"
"13970";"Arène des Énigmes";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13970"
"16838";"Atal'Utek (copy)";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16838"
"8591";"Auberge de Shwayder";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=8591"
"13506";"awood_dev1";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13506"
"15529";"Azshara_DemoArea";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=15529"
"7901";"Balcon de la citadelle Pourpre";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7901"
"8597";"Bataille pour le mont Rochenoire";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=8597"
"9383";"BlizzCon 2017";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9383"
"15173";"Bois des Chants éternels";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Doublon Midnight: conserver la version Quel'Thalas (15968).";"https://www.wowhead.com/fr/zone=15173"
"7967";"Boost Experience [TEMP NAME]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=7967"
"15915";"Camp de bataillon";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=15915"
"13581";"Canopée luxuriante";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13581"
"13469";"Carte 2437 [ZONE DE DEV]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13469"
"14966";"Carte de dev – Confins de l’Exil";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14966"
"14963";"Carte de dev – Entraînement aux quêtes";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14963"
"14968";"Carte de dev – Île de Mécagone";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14968"
"14967";"Carte de dev – Zereth Mortis";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14967"
"8656";"CharacterTestSpaceArea_ECannon";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8656"
"9043";"Choc de Silithus";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9043"
"11419";"Cinematic Test Map";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=11419"
"7976";"Clairières de Tirisfal";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Acquisition d'Artefact";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7976"
"13975";"Clairières de Tirisfal";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13975"
"14045";"Clairières de Tirisfal";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14045"
"13494";"Conception de niveaux [CARTE DE DEV]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13494"
"11356";"Continent";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=11356"
"13583";"Cratère de Lug’thun";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13583"
"14616";"Creux de Sombrelueur";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14616"
"8535";"Dalaran (Défilé de Deuillevent)";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=8535"
"9692";"Damarcus_World";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9692"
"8058";"Dev Area - A";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8058"
"8059";"Dev Area - B";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8059"
"8060";"Dev Area - C";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8060"
"8061";"Dev Area - D";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8061"
"8063";"Dev Area - F";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8063"
"8955";"Dev Area - H (copy)";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8955"
"8957";"Dev Area - I";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8957"
"10271";"Dev Smoketest Area";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=10271"
"7674";"Donjon de la Légion";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7674"
"14853";"Donjon de test";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14853"
"15512";"Dreg_DemoArea";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=15512"
"15534";"Dreg_DemoArea_Flood";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=15534"
"15511";"Durotar_DemoArea";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=15511"
"8801";"Dustwallow Marsh UNUSED";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8801"
"16107";"Elwynn 2 test";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16107"
"9552";"Entraînement aux quêtes";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9552"
"14038";"Env Art Land - Detail Doodad Test";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14038"
"11476";"EnvArtDevMaldraxxus- Pestilence";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=11476"
"11477";"EnvArtMaldraxxus- Champ de bataille";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=11477"
"9489";"Éperon rocheux";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9489"
"13580";"Étendues Fongiques";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13580"
"9541";"Ferme pandarène";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9541"
"13946";"Ferme pandarène de Marie Lazar";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13946"
"13582";"Fil des ténèbres";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13582"
"7889";"Fléche de la citadelle Pourpre";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7889"
"9535";"Francesco test - internal only";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9535"
"15011";"FX - Test Dungeon";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=15011"
"4755";"Gilnéas";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Cataclysm";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=4755"
"16860";"Grande mer";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=16860"
"9168";"Hautes-terres Arathies";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9168"
"14357";"Hautes-terres Arathies";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14357"
"9388";"Hero Stage LD Demo Area";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9388"
"15515";"Housing_Plots";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=15515"
"10061";"Idéation sous-marine";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=10061"
"9483";"Île de Katalina";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9483"
